genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
indie folk,0.354,0.45,0.604,109.911,0.445,0.0264,0.108,0.000169
indie pop,0.354,0.45,0.604,109.911,0.445,0.0264,0.108,0.000169
indie rock,0.354,0.45,0.604,109.911,0.445,0.0264,0.108,0.000169
indie christmas,0.0106,0.578,0.687,97,0.75,0.0239,0.192,3.78e-05
indie folk,0.0106,0.578,0.687,97,0.75,0.0239,0.192,3.78e-05
indie pop,0.0106,0.578,0.687,97,0.75,0.0239,0.192,3.78e-05
indie rock,0.0106,0.578,0.687,97,0.75,0.0239,0.192,3.78e-05
indie christmas,0.00567,0.542,0.653,140.012,0.636,0.0279,0.102,0.00193
indie folk,0.00567,0.542,0.653,140.012,0.636,0.0279,0.102,0.00193
indie pop,0.00567,0.542,0.653,140.012,0.636,0.0279,0.102,0.00193
indie rock,0.00567,0.542,0.653,140.012,0.636,0.0279,0.102,0.00193
indie christmas,0.134,0.554,0.578,121.022,0.326,0.0294,0.0654,8.07e-05
indie folk,0.134,0.554,0.578,121.022,0.326,0.0294,0.0654,8.07e-05
indie pop,0.134,0.554,0.578,121.022,0.326,0.0294,0.0654,8.07e-05
indie rock,0.134,0.554,0.578,121.022,0.326,0.0294,0.0654,8.07e-05
indie christmas,0.0147,0.815,0.626,119.959,0.0762,0.116,0.0863,0.00129
indie folk,0.0147,0.815,0.626,119.959,0.0762,0.116,0.0863,0.00129
indie pop,0.0147,0.815,0.626,119.959,0.0762,0.116,0.0863,0.00129
indie rock,0.0147,0.815,0.626,119.959,0.0762,0.116,0.0863,0.00129
indie r&b,0.000302,0.577,0.854,123.992,0.931,0.0693,0.0384,0.000855
indie r&b,0.000401,0.95,0.653,139.98,0.9,0.0358,0.115,5.79e-05
indie r&b,0.0131,0.82,0.569,173.949,0.598,0.0461,0.219,1.63e-05
indie r&b,0.000637,0.864,0.8,117.965,0.457,0.0526,0.147,0.0306
indie r&b,0.000129,0.941,0.595,133.982,0.197,0.0534,0.325,2.34e-06
indie r&b,0.0585,0.537,0.714,100.154,0.82,0.179,0.0951,0
indie r&b,0.0953,0.767,0.719,144.976,0.666,0.0506,0.111,0
indie r&b,0.0271,0.668,0.515,129.782,0.278,0.0398,0.366,4.67e-06
indie r&b,0.00378,0.92,0.684,105.476,0.729,0.0407,0.21,0
indie r&b,0.00348,0.907,0.55,160.167,0.357,0.0472,0.172,0
indie r&b,0.0411,0.921,0.723,125.003,0.935,0.0642,0.217,0
indie r&b,0.00174,0.797,0.574,179.011,0.129,0.155,0.0809,1.28e-05
indie r&b,0.0511,0.645,0.852,116.055,0.733,0.0968,0.0716,0.000426
indie r&b,0.00353,0.768,0.632,115.943,0.423,0.0374,0.429,0
indie r&b,0.00855,0.91,0.386,190.08,0.657,0.193,0.676,0
indie r&b,0.708,0.434,0.348,136.849,0.139,0.0318,0.106,0.0293
indie r&b,0.768,0.394,0.426,140.072,0.252,0.0476,0.104,0.0062
indie r&b,0.413,0.659,0.612,144.904,0.25,0.0476,0.11,0.402
indie r&b,0.881,0.612,0.498,80.042,0.149,0.12,0.132,0
indie r&b,0.871,0.254,0.289,77.499,0.185,0.0474,0.135,0.0745
indie r&b,0.97,0.184,0.396,70.371,0.0889,0.0536,0.0992,0.00969
indie r&b,0.189,0.658,0.507,134.934,0.248,0.0373,0.115,0.668
indie r&b,0.049,0.698,0.533,124.217,0.303,0.0339,0.0992,0.281
indie r&b,0.698,0.591,0.527,140.045,0.108,0.0646,0.143,0.00693
indie r&b,0.969,0.196,0.323,138.917,0.103,0.0376,0.113,0.394
indie folk,0.714,0.292,0.75,109.769,0.489,0.0357,0.118,0.0464
indie folk,0.391,0.874,0.617,89.596,0.961,0.0358,0.466,0.363
indie folk,0.642,0.425,0.557,116.621,0.518,0.033,0.261,0.683
indie folk,0.498,0.599,0.663,112.371,0.971,0.0267,0.215,0.767
indie folk,0.76,0.355,0.776,111.588,0.12,0.039,0.0898,0.836
indie folk,0.488,0.73,0.688,94.053,0.829,0.0722,0.0671,0.624
indie folk,0.888,0.27,0.599,145.867,0.505,0.0278,0.115,0.81
indie folk,0.222,0.53,0.537,139.488,0.754,0.0425,0.078,0.292
indie folk,0.293,0.428,0.702,81.519,0.688,0.0272,0.0945,0.0338
indie r&b,0.205,0.466,0.674,135.035,0.555,0.0399,0.0988,0.288
indie r&b,0.0329,0.579,0.646,114.996,0.271,0.0336,0.222,0.665
indie r&b,0.0759,0.626,0.636,99.957,0.534,0.0626,0.0883,0.00581
indie r&b,0.129,0.421,0.421,173.85,0.271,0.0607,0.194,2.42e-05
indie r&b,0.486,0.388,0.61,84.985,0.442,0.115,0.156,0.000377
indie r&b,0.0343,0.472,0.55,180.154,0.0499,0.0661,0.327,0.013
indie r&b,0.128,0.838,0.696,123.025,0.741,0.0399,0.397,0.312
indie r&b,0.338,0.645,0.471,80.028,0.228,0.0335,0.55,8.87e-05
indie r&b,0.643,0.452,0.665,129.955,0.369,0.0294,0.104,2.69e-05
indie r&b,0.182,0.486,0.503,184.015,0.298,0.06,0.11,0.00428
indie r&b,0.653,0.514,0.515,119.695,0.175,0.0618,0.313,0.00652
indie r&b,0.649,0.373,0.374,114.841,0.0901,0.0338,0.287,0.91
indie r&b,0.121,0.535,0.194,88.682,0.159,0.0307,0.0928,6.06e-05
indie r&b,0.419,0.55,0.697,111.05,0.233,0.0441,0.105,0
indie r&b,0.00156,0.641,0.291,92.008,0.0396,0.0315,0.342,0.854
indie r&b,0.35,0.351,0.224,135.878,0.0678,0.0307,0.218,0.167
indie r&b,0.0199,0.507,0.572,129.066,0.338,0.0267,0.192,5.97e-05
indie r&b,0.0212,0.416,0.786,109.962,0.293,0.0497,0.1,0.866
indie r&b,0.943,0.325,0.545,105.85,0.0389,0.0528,0.112,0.315
indietronica,0.0126,0.811,0.6,100.894,0.372,0.102,0.969,0.05
indietronica,0.0658,0.939,0.381,155.142,0.449,0.139,0.944,0.402
indietronica,0.00252,0.718,0.673,116.729,0.936,0.0419,0.698,0.318
indietronica,0.00505,0.801,0.773,132.899,0.687,0.186,0.698,0.00104
indietronica,0.000105,0.869,0.62,118.99,0.721,0.035,0.737,0.604
indietronica,0.000546,0.849,0.51,164.207,0.888,0.119,0.689,0.000748
indietronica,0.000116,0.9,0.7,119.708,0.787,0.041,0.762,0.804
indietronica,0.00847,0.872,0.485,145.349,0.598,0.0615,0.962,0.749
indietronica,0.000816,0.944,0.0935,164.185,0.282,0.081,0.847,0.936
indietronica,0.623,0.337,0.313,51.761,0.307,0.038,0.472,0.929
indietronica,0.0496,0.705,0.555,117.219,0.781,0.0472,0.216,0.0183
indietronica,0.00344,0.82,0.484,121.143,0.355,0.0473,0.871,0.133
indietronica,0.000314,0.858,0.564,125.206,0.555,0.0424,0.262,0.879
indietronica,0.00025,0.667,0.386,131.451,0.0675,0.0401,0.779,0.853
indietronica,0.00713,0.927,0.723,95.545,0.386,0.0796,0.937,0.0721
indietronica,0.00341,0.821,0.547,139.783,0.468,0.0447,0.615,0.0504
indietronica,0.000719,0.851,0.51,158.385,0.334,0.252,0.96,0.855
indietronica,0.00367,0.687,0.732,123.51,0.567,0.0881,0.741,0.275
indietronica,0.00472,0.645,0.75,131.883,0.615,0.0785,0.348,0.61
indietronica,8.56e-06,0.762,0.484,139.509,0.407,0.0329,0.941,0.722
indietronica,0.00026,0.795,0.517,103.685,0.358,0.124,0.743,0.872
indietronica,0.000137,0.852,0.508,134.731,0.309,0.0776,0.874,0.749
indietronica,0.00628,0.642,0.415,114.09,0.267,0.0673,0.163,0.00713
indietronica,0.00112,0.894,0.76,117.331,0.627,0.0596,0.716,0.539
indietronica,0.0143,0.789,0.561,129.488,0.429,0.0407,0.815,0.3
indietronica,0.275,0.89,0.333,137.689,0.739,0.052,0.962,0.922
indietronica,0.000363,0.931,0.287,156.563,0.281,0.107,0.397,0.599
indietronica,0.00887,0.491,0.237,153.713,0.0395,0.0427,0.382,0.38
indie rock,0.125,0.941,0.487,128.885,0.242,0.0734,0.444,0.00865
indie rock,0.0425,0.96,0.352,138.735,0.534,0.0913,0.307,0.0426
indie rock,0.0176,0.814,0.317,111.122,0.302,0.0445,0.638,0.00188
indie rock,0.297,0.817,0.302,121.692,0.096,0.0754,0.0919,0.298
indie rock,0.0655,0.894,0.169,84.151,0.121,0.0808,0.542,0.00607
indie rock,0.239,0.72,0.351,96.664,0.156,0.0266,0.0763,0.962
indie rock,0.882,0.143,,0,,,,0
indie rock,0.741,0.046,0.648,126.472,0.572,0.662,0.267,0
indie rock,0.212,0.0454,0.709,81.12,0.734,0.852,0.149,0
indie rock,0.712,0.0592,0.622,84.205,0.509,0.906,0.29,0
indie rock,0.527,0.0452,0.611,149.555,0.561,0.938,0.253,0
indie rock,0.752,0.0777,0.776,54.817,0.628,0.873,0.174,0
indie rock,0.769,0.0932,0.647,63.9,0.599,0.924,0.249,0
indie rock,0.274,0.0623,0.603,99.476,0.486,0.934,0.408,0
indie rock,0.331,0.064,0.597,141.733,0.524,0.892,0.299,0
indie rock,0.259,0.0296,0.684,121.357,0.443,0.722,0.322,0
indie rock,0.488,0.0652,0.618,101.372,0.36,0.931,0.437,0
indie rock,0.453,0.0575,0.598,88.106,0.575,0.908,0.235,0
indie rock,0.66,0.0613,0.516,190.608,0.809,0.945,0.191,0
indie rock,0.836,0.104,0.67,100.232,0.619,0.868,0.292,0
indie rock,0.66,0.0766,0.698,129.037,0.529,0.895,0.259,0
indie christmas,0.706,0.228,0.713,126.575,0.5,0.639,0.146,0
indie pop,0.706,0.228,0.713,126.575,0.5,0.639,0.146,0
indie christmas,0.708,0.268,0.695,84.514,0.662,0.921,0.156,0
indie pop,0.708,0.268,0.695,84.514,0.662,0.921,0.156,0
indie christmas,0.818,0.257,0.706,76.076,0.652,0.918,0.14,0
indie pop,0.818,0.257,0.706,76.076,0.652,0.918,0.14,0
indie christmas,0.824,0.259,0.761,89.169,0.662,0.919,0.144,0
indie pop,0.824,0.259,0.761,89.169,0.662,0.919,0.144,0
indie christmas,0.802,0.259,0.762,80.999,0.54,0.872,0.167,0
indie pop,0.802,0.259,0.762,80.999,0.54,0.872,0.167,0
indie christmas,0.823,0.346,0.784,52.449,0.598,0.864,0.109,0
indie pop,0.823,0.346,0.784,52.449,0.598,0.864,0.109,0
indie christmas,0.524,0.186,0.759,109.971,0.652,0.365,0.107,0
indie pop,0.524,0.186,0.759,109.971,0.652,0.365,0.107,0
indie christmas,0.851,0.196,0.696,73.169,0.548,0.87,0.286,0
indie pop,0.851,0.196,0.696,73.169,0.548,0.87,0.286,0
indie christmas,0.747,0.206,0.742,65.307,0.264,0.499,0.183,0
indie pop,0.747,0.206,0.742,65.307,0.264,0.499,0.183,0
indie christmas,0.833,0.235,0.672,114.963,0.398,0.555,0.135,0
indie pop,0.833,0.235,0.672,114.963,0.398,0.555,0.135,0
indie christmas,0.858,0.337,0.72,67.404,0.867,0.953,0.178,0
indie pop,0.858,0.337,0.72,67.404,0.867,0.953,0.178,0
indie christmas,0.714,0.257,0.625,170.095,0.418,0.946,0.153,0
indie pop,0.714,0.257,0.625,170.095,0.418,0.946,0.153,0
indie r&b,0.832,0.364,0.3,103.195,0.269,0.0839,0.853,9.32e-06
indie r&b,0.819,0.438,0.726,100.031,0.479,0.043,0.632,0
indie r&b,0.801,0.723,0.483,175.892,0.546,0.17,0.259,5.39e-06
indie r&b,0.779,0.515,0.615,77.025,0.62,0.0466,0.952,0
indie r&b,0.705,0.519,0.707,127.022,0.458,0.0387,0.687,4.63e-05
indie r&b,0.719,0.698,0.744,107.182,0.91,0.0306,0.894,0.000797
indie r&b,0.466,0.667,0.587,107.884,0.577,0.0823,0.833,1.22e-06
indie r&b,0.801,0.692,0.68,116.046,0.733,0.084,0.859,0
indie r&b,0.891,0.314,0.663,119.991,0.568,0.0401,0.831,0.000152
indie r&b,0.805,0.472,0.68,95.989,0.37,0.0313,0.492,7.73e-06
indie r&b,0.685,0.915,0.74,117.017,0.618,0.0815,0.599,0.0108
indie r&b,0.649,0.7,0.798,130.188,0.629,0.0937,0.901,2.7e-05
indie r&b,0.719,0.626,0.686,106.113,0.505,0.0302,0.715,0
indie r&b,0.806,0.605,0.742,129.979,0.711,0.0962,0.795,2.81e-05
indie r&b,0.815,0.546,0.579,126.745,0.278,0.0594,0.811,2.09e-05
indie folk,0.904,0.429,0.413,76.4,0.3,0.0294,0.108,0.000109
indie folk,0.514,0.713,0.458,120.052,0.658,0.0433,0.155,2.94e-06
indie folk,0.915,0.39,0.351,110.557,0.502,0.0346,0.123,0
indie folk,0.72,0.723,0.518,103.027,0.448,0.0725,0.144,0.0197
indie folk,0.977,0.393,0.45,80.352,0.425,0.039,0.104,2.75e-05
indie folk,0.686,0.722,0.41,143.725,0.416,0.0343,0.0782,0.00576
indie folk,0.724,0.737,0.468,74.993,0.573,0.0329,0.143,0.000136
indie folk,0.879,0.58,0.687,118.434,0.657,0.0324,0.0957,4.02e-05
indie folk,0.584,0.6,0.456,108.047,0.438,0.0294,0.187,0.000907
indie folk,0.715,0.231,0.682,80.023,0.563,0.0452,0.212,2.08e-05
british indie rock,0.0106,0.943,0.359,180.036,0.198,0.098,0.176,0.011
british indie rock,0.116,0.793,0.529,125.001,0.593,0.0358,0.155,3.3e-06
british indie rock,0.00823,0.86,0.301,126.971,0.324,0.0492,0.307,0.0553
british indie rock,0.0103,0.585,0.343,179.888,0.193,0.0306,0.0673,2.9e-06
british indie rock,0.416,0.56,0.532,124.87,0.176,0.0308,0.154,0.00194
british indie rock,0.0256,0.916,0.579,122.007,0.406,0.0476,0.149,0.000264
british indie rock,0.864,0.242,0.261,104.836,0.133,0.0334,0.087,9.07e-06
british indie rock,0.0156,0.934,0.636,110.019,0.811,0.0387,0.496,0.101
british indie rock,0.000957,0.708,0.444,89.929,0.393,0.0278,0.12,0.000761
british indie rock,0.787,0.367,0.299,124.949,0.0389,0.0313,0.114,0.0136
indietronica,0.000726,0.872,0.571,95.795,0.41,0.038,0.247,0.127
indietronica,0.00471,0.799,0.542,92.215,0.426,0.0354,0.0814,0.0161
indietronica,0.0416,0.856,0.348,188.046,0.261,0.0979,0.203,0
indietronica,0.0513,0.526,0.537,108.017,0.0861,0.0303,0.125,0.0409
indietronica,0.00383,0.89,0.608,141.601,0.611,0.0361,0.0982,0.000418
indietronica,0.0188,0.964,0.597,100.017,0.141,0.045,0.195,8.8e-05
indietronica,2.83e-05,0.82,0.553,150.068,0.365,0.04,0.0928,0.127
indietronica,0.0684,0.503,0.424,76.454,0.122,0.0281,0.233,0.137
indietronica,0.0155,0.823,0.402,122.941,0.239,0.101,0.134,0.183
indietronica,0.00149,0.813,0.47,91.995,0.303,0.0314,0.0359,5.58e-05
indietronica,0.054,0.637,0.334,171.699,0.08,0.0343,0.0948,6.2e-05
indie pop,0.00431,0.613,0.739,95.006,0.421,0.0385,0.294,2.64e-06
indietronica,0.00431,0.613,0.739,95.006,0.421,0.0385,0.294,2.64e-06
indie pop,0.0175,0.69,0.717,77.507,0.684,0.148,0.281,0
indietronica,0.0175,0.69,0.717,77.507,0.684,0.148,0.281,0
indie pop,0.12,0.75,0.718,124.967,0.506,0.0315,0.137,4.38e-06
indietronica,0.12,0.75,0.718,124.967,0.506,0.0315,0.137,4.38e-06
indie pop,0.231,0.72,0.854,138.037,0.91,0.0446,0.309,0.000136
indietronica,0.231,0.72,0.854,138.037,0.91,0.0446,0.309,0.000136
indie pop,0.0629,0.852,0.615,169.988,0.823,0.035,0.345,1.91e-05
indietronica,0.0629,0.852,0.615,169.988,0.823,0.035,0.345,1.91e-05
indie pop,0.013,0.752,0.732,139.985,0.883,0.0825,0.0459,0.000176
indietronica,0.013,0.752,0.732,139.985,0.883,0.0825,0.0459,0.000176
indie pop,0.413,0.769,0.69,80.034,0.472,0.0631,0.122,0
indietronica,0.413,0.769,0.69,80.034,0.472,0.0631,0.122,0
indie pop,0.0158,0.746,0.719,93.028,0.105,0.0564,0.374,0.00234
indietronica,0.0158,0.746,0.719,93.028,0.105,0.0564,0.374,0.00234
indie pop,0.249,0.82,0.685,100.051,0.745,0.0342,0.351,0
indietronica,0.249,0.82,0.685,100.051,0.745,0.0342,0.351,0
indie pop,0.774,0.185,0.396,59.613,0.211,0.0322,0.115,0.00011
indietronica,0.774,0.185,0.396,59.613,0.211,0.0322,0.115,0.00011
indie christmas,0.0786,0.491,0.735,82.583,0.556,0.0536,0.123,0.000719
indie folk,0.0786,0.491,0.735,82.583,0.556,0.0536,0.123,0.000719
indie christmas,0.316,0.694,0.585,138.363,0.745,0.0391,0.084,0.0183
indie folk,0.316,0.694,0.585,138.363,0.745,0.0391,0.084,0.0183
indie christmas,0.7,0.455,0.693,91.128,0.621,0.0501,0.0939,0.108
indie folk,0.7,0.455,0.693,91.128,0.621,0.0501,0.0939,0.108
indie christmas,0.068,0.536,0.738,125.27,0.479,0.0515,0.0605,0.0022
indie folk,0.068,0.536,0.738,125.27,0.479,0.0515,0.0605,0.0022
indie christmas,0.955,0.135,0.67,125.269,0.538,0.0432,0.111,0.0164
indie folk,0.955,0.135,0.67,125.269,0.538,0.0432,0.111,0.0164
indie christmas,0.239,0.313,0.412,96.05,0.222,0.0375,0.113,0
indie folk,0.239,0.313,0.412,96.05,0.222,0.0375,0.113,0
indie christmas,0.343,0.482,0.742,99.864,0.67,0.0295,0.106,0.00269
indie folk,0.343,0.482,0.742,99.864,0.67,0.0295,0.106,0.00269
indie christmas,0.799,0.268,0.616,117.093,0.251,0.0395,0.103,0.0247
indie folk,0.799,0.268,0.616,117.093,0.251,0.0395,0.103,0.0247
indie christmas,0.389,0.539,0.485,122.822,0.422,0.0532,0.123,0.00356
indie folk,0.389,0.539,0.485,122.822,0.422,0.0532,0.123,0.00356
indie christmas,0.0025,0.611,0.343,144.684,0.28,0.0376,0.117,0.00231
indie folk,0.0025,0.611,0.343,144.684,0.28,0.0376,0.117,0.00231
indie christmas,0.913,0.312,0.311,200.493,0.31,0.045,0.155,0.0602
indie folk,0.913,0.312,0.311,200.493,0.31,0.045,0.155,0.0602
indie psych-pop,0.949,0.222,0.297,168.964,0.0887,0.0537,0.142,0.126
indie psych-pop,0.0517,0.661,0.694,132.004,0.391,0.0582,0.105,0.286
indie psych-pop,0.662,0.433,0.523,119.391,0.425,0.0851,0.107,0.0385
indie psych-pop,0.716,0.387,0.682,135.015,0.242,0.0349,0.11,0.96
indie psych-pop,0.332,0.488,0.615,146.005,0.332,0.276,0.104,0.00166
indie psych-pop,0.991,0.262,0.239,69.531,0.138,0.0365,0.249,0.791
indie psych-pop,0.787,0.327,0.123,97.248,0.0364,0.036,0.0545,0.829
indie psych-pop,0.016,0.582,0.772,124.021,0.171,0.0423,0.0808,0.015
indie psych-pop,0.163,0.418,0.703,143.027,0.439,0.0325,0.157,0.0222
indie psych-pop,0.111,0.723,0.247,84.956,0.221,0.0958,0.127,0.0107
indie psych-pop,0.673,0.567,0.585,127.969,0.0586,0.0382,0.0958,0.513
indie psych-pop,0.823,0.241,0.303,130.312,0.116,0.0358,0.127,0.716
indietronica,0.000103,0.596,0.555,108.032,0.0763,0.0284,0.214,0.618
indietronica,4.36e-05,0.688,0.488,88.975,0.16,0.0269,0.0857,0.178
indietronica,0.00128,0.447,0.687,119.993,0.241,0.0355,0.0966,0.00259
indietronica,0.00155,0.637,0.575,137.975,0.0852,0.0317,0.0776,0.0116
indietronica,0.00499,0.573,0.617,124.982,0.162,0.0303,0.427,2.29e-05
indietronica,0.0792,0.244,0.198,61.974,0.0381,0.0385,0.104,0.198
indietronica,0.0829,0.345,0.433,137.802,0.0387,0.0304,0.169,0.00223
indietronica,4.99e-05,0.862,0.514,114.039,0.373,0.0306,0.175,0.138
indietronica,0.00238,0.62,0.562,126.102,0.393,0.0291,0.0594,0.00104
indietronica,0.171,0.463,0.62,112.354,0.0431,0.0375,0.134,0.0833
indietronica,0.154,0.437,0.542,130.028,0.115,0.0299,0.154,0.153
indietronica,0.000706,0.639,0.463,130.049,0.141,0.0395,0.132,0.00183
indietronica,0.674,0.513,0.427,88.859,0.345,0.0563,0.199,0.0887
indietronica,0.0285,0.485,0.405,189.862,0.309,0.0437,0.592,0.000114
indietronica,0.0914,0.547,0.633,113.258,0.306,0.0345,0.0952,0.905
indietronica,0.425,0.593,0.402,125.018,0.0395,0.0349,0.0921,0.406
indietronica,0.000387,0.604,0.59,99.998,0.254,0.028,0.0992,0.895
indietronica,0.0124,0.429,0.342,150.106,0.135,0.0346,0.273,0.353
indietronica,0.00342,0.456,0.7,100.003,0.373,0.0381,0.0841,0.162
indietronica,0.0157,0.681,0.527,89.041,0.0694,0.036,0.114,0.245
indietronica,0.000284,0.82,0.299,98.898,0.176,0.0659,0.0657,0.0263
indietronica,0.00741,0.468,0.946,126.005,0.214,0.109,0.0705,0.0488
